,Unnamed: 0,title,text,rating,final_text,final_title,title_text,year
52,52,Não gostei muito da salada ceasar com frango,"Já tinha ido nesse restaurante em outra oportunidade e tudo correu bem, mas dessa vez não gostei muito. Pedi uma salada ceasar com frango, e o pedaço de frango era bem pequeno, mas o pior é que a salada veio absurdamente gelada, como se estivesse...Mais",0,ido nesse restaurante outra oportunidade tudo correu bem dessa vez gostei pedi salada ceasar frango pedaço frango bem pequeno pior salada veio absurdamente gelada,gostei salada ceasar frango,ido nesse restaurante outra oportunidade tudo correu bem dessa vez gostei pedi salada ceasar frango pedaço frango bem pequeno pior salada veio absurdamente gelada gostei salada ceasar frango,2019
53,53,Almoço de Domingo,"Esse todos conhecem. Uma ótima dica para almoço de Domingo, delicioso e com ótimas opções. 
Minha pedida foi uma pasta deliciosa com pedaços e filé e para as crianças mini hambúrgueres 😋",1,todos conhecem ótima dica almoço domingo delicioso ótimas opções pedida pasta deliciosa pedaços filé crianças mini hambúrgueres,almoço domingo,todos conhecem ótima dica almoço domingo delicioso ótimas opções pedida pasta deliciosa pedaços filé crianças mini hambúrgueres almoço domingo,2019
54,54,Bom para relaxar após o trabalho,Ótimo lugar para relaxar com amigos após o trabalho. Também aproveitamos a promoção de bebidas até às 20 horas. O atendentes são muito agradáveis e a comida muito gostosa.,1,ótimo lugar relaxar amigos após trabalho aproveitamos promoção bebidas horas atendentes agradáveis comida gostosa,bom relaxar após trabalho,ótimo lugar relaxar amigos após trabalho aproveitamos promoção bebidas horas atendentes agradáveis comida gostosa bom relaxar após trabalho,2019
55,55,Complexo.,"Sou apaixonada por esse restaurante. Porém, na ultima vez que fui passei um pouco de raiva. Lotado, como de sempre, aguardando mesa e pedimos aperitivo e bebida na área de espera. Pois bem, precisei reclamar pois mais de 40 minutos e não veio nem bebida...Mais",0,apaixonada restaurante porém ultima vez passei pouco raiva lotado sempre aguardando mesa pedimos aperitivo bebida área espera pois bem precisei reclamar pois minutos veio bebida,complexo,apaixonada restaurante porém ultima vez passei pouco raiva lotado sempre aguardando mesa pedimos aperitivo bebida área espera pois bem precisei reclamar pois minutos veio bebida complexo,2019
56,56,Atendimento,"-Não tem o quê falar da comida já que é padrão e muito boa. 
-O problema desta unidade é o atendimento cheio é horrível e o pior vazio nem se fala.
-Parece que o Outback não sabe contratar quem vai ficar na recepção, outra unidade...Mais",0,quê falar comida padrão boa problema desta unidade atendimento cheio horrível pior vazio fala parece outback sabe contratar vai ficar recepção outra unidade,atendimento,quê falar comida padrão boa problema desta unidade atendimento cheio horrível pior vazio fala parece outback sabe contratar vai ficar recepção outra unidade atendimento,2019
57,57,Jantar com a Família,"Ótimo lugar para um jantar, atendimento excelente, ambiente acolhedor, decoração típica australiana de bom muito gosto! O que explica estar sempre lotado.",1,ótimo lugar jantar atendimento excelente ambiente acolhedor decoração típica australiana bom gosto explica estar sempre lotado,jantar família,ótimo lugar jantar atendimento excelente ambiente acolhedor decoração típica australiana bom gosto explica estar sempre lotado jantar família,2019
58,58,Sempre uma boa opção,"O local está sempre cheio, principalmente no final de semana. Sempre tem fila de espera e nem sempre se consegue uma mesa agradável, mas é tipo pegar ou largar. A ambientação é agradável, parece um velho pub. O banheiro masculino ta quase sempre sujo, molhado...Mais",1,local sempre cheio principalmente final semana sempre fila espera sempre consegue mesa agradável tipo pegar largar ambientação agradável parece velho pub banheiro masculino quase sempre sujo molhado,sempre boa opção,local sempre cheio principalmente final semana sempre fila espera sempre consegue mesa agradável tipo pegar largar ambientação agradável parece velho pub banheiro masculino quase sempre sujo molhado sempre boa opção,2019
59,59,Adoro,"O Outback é meu restaurante preferido, lá tem uma boa comida australiana e um atendimento excelente!",1,outback restaurante preferido boa comida australiana atendimento excelente,adoro,outback restaurante preferido boa comida australiana atendimento excelente adoro,2019
60,60,Feedback ,"Gostaria de deixar registrado o nosso muito obrigado pelo excelente atendimento, há pouco, dos colaboradores: Fernando, Bruno, Paulo e o Gerente da casa 👍🏻! Parabéns !

Mas precisamos dar o Feedback referente à Bloomin Onion que nos serviram: estava “passada”, fritaram d+++++!",1,gostaria deixar registrado obrigado excelente atendimento pouco colaboradores fernando bruno paulo gerente casa parabéns precisamos dar feedback referente bloomin onion serviram passada fritaram,feedback,gostaria deixar registrado obrigado excelente atendimento pouco colaboradores fernando bruno paulo gerente casa parabéns precisamos dar feedback referente bloomin onion serviram passada fritaram feedback,2019
61,61,Será que vai precisar alguém se acidentar?,"Uma decepção. O piso muito sujo e MEGA ESCORREGADIO. Podre. Tive que pedir ajuda para ir ao banheiro e mesmo assim escorreguei varias vezes. Nunca vi nada igual.  Constrangedor. Muito. Quando alguém cair e machucar ou te morrer aí sim eles tomaram providência. 

Outback nunca...Mais",0,decepção piso sujo mega escorregadio podre pedir ajuda banheiro assim escorreguei varias vezes nunca nada igual constrangedor alguém cair machucar morrer sim tomaram providência outback nunca,vai precisar alguém acidentar,decepção piso sujo mega escorregadio podre pedir ajuda banheiro assim escorreguei varias vezes nunca nada igual constrangedor alguém cair machucar morrer sim tomaram providência outback nunca vai precisar alguém acidentar,2019
62,62,Ótima experiência ,"Adoro o padrão de excelência do pessoal do outback. Lugar bacana e descontraído,os garçons sempre solícitos e educados. Ótimo lugar para ir com a galera ou com o love aproveitar os petiscos e o chopp geladinho.",1,adoro padrão excelência pessoal outback lugar bacana descontraído garçons sempre solícitos educados ótimo lugar galera love aproveitar petiscos chopp geladinho,ótima experiência,adoro padrão excelência pessoal outback lugar bacana descontraído garçons sempre solícitos educados ótimo lugar galera love aproveitar petiscos chopp geladinho ótima experiência,2019
63,63,Chegue cedo,"Local sempre cheio. Mas vale a pena chegar um pouco mais cedo umas 17hs para garantir aquele happy hour com os amigos. Peça um frozen que é feito lá com morango, pêssego e limão... perfeito",1,local sempre cheio vale pena chegar pouco cedo umas 17hs garantir happy hour amigos peça frozen feito morango pêssego limão perfeito,chegue cedo,local sempre cheio vale pena chegar pouco cedo umas 17hs garantir happy hour amigos peça frozen feito morango pêssego limão perfeito chegue cedo,2019
64,64,Decepcionante ,"Outback parkshoping que sempre elogiei hoje deixou aquele sentimento de que era melhor ter ficado em casa e de que fui lesado .
O atendimento dos garçons é sempre bom , mas precisam ter mais cuidado com o que servem ;
A costela veio com...Mais",0,outback parkshoping sempre elogiei hoje deixou sentimento melhor ter ficado casa lesado atendimento garçons sempre bom precisam ter cuidado servem costela veio,decepcionante,outback parkshoping sempre elogiei hoje deixou sentimento melhor ter ficado casa lesado atendimento garçons sempre bom precisam ter cuidado servem costela veio decepcionante,2019
65,65,Maravilhoso,"Fomos, eu minha mãe e meu noivo. Ambiente super agradável, boa iluminação, som ambiente, atendimento maravilhoso e comida, nossa..sem palavras! Pedimos a onion e duas costela Jr e deu para nós três suficiente, ficamos saciados! A partir das 17h tem promoção do Chopp, pela metade...Mais",1,mãe noivo ambiente super agradável boa iluminação som ambiente atendimento maravilhoso comida palavras pedimos onion duas costela deu três suficiente ficamos saciados partir 17h promoção chopp metade,maravilhoso,mãe noivo ambiente super agradável boa iluminação som ambiente atendimento maravilhoso comida palavras pedimos onion duas costela deu três suficiente ficamos saciados partir 17h promoção chopp metade maravilhoso,2019
66,66,Amo!,"Eu amo esse restaurante! Pratos e bebidas deliciosos, atendimento excelente, local bastante agradável! Gosto demais do chá gelado de lá, que além de gostoso tem um ótimo custo-benefício, pois tem refil! O trio de margueritas também é ótimo! Eu não como carne vermelha, mas eles...Mais",1,amo restaurante pratos bebidas deliciosos atendimento excelente local bastante agradável gosto demais chá gelado além gostoso ótimo custo benefício pois refil trio margueritas ótimo carne vermelha,amo,amo restaurante pratos bebidas deliciosos atendimento excelente local bastante agradável gosto demais chá gelado além gostoso ótimo custo benefício pois refil trio margueritas ótimo carne vermelha amo,2019
67,67,Decepção ,"O melhor atendimento que já tivemos na rede (incluindo filiais de RJ e SP) com o preço já conhecido mas com um gosto de que fomos servidos com comida aquém da qualidade conhecida do Outback. 
As carnes oferecidas estavam com um gostinho de carne que...Mais",0,melhor atendimento rede incluindo filiais preço conhecido gosto servidos comida aquém qualidade conhecida outback carnes oferecidas gostinho carne,decepção,melhor atendimento rede incluindo filiais preço conhecido gosto servidos comida aquém qualidade conhecida outback carnes oferecidas gostinho carne decepção,2018
68,68,Sobremesa cinnamon oblivion é a melhor!,"Costumo pedir a costelinha com batatas fritas para mime meu esposo, é a quantidade ideal, não sobra nem falta.
Quanto as sobremesas, a última que provei foi a Havana, é boa, mas fica o registro de que a sobremesa ""cinnamon oblivion"" definitivamente é a melhor...Mais",1,costumo pedir costelinha batatas fritas mime esposo quantidade ideal sobra falta quanto sobremesas última provei havana boa fica registro sobremesa cinnamon oblivion definitivamente melhor,sobremesa cinnamon oblivion melhor,costumo pedir costelinha batatas fritas mime esposo quantidade ideal sobra falta quanto sobremesas última provei havana boa fica registro sobremesa cinnamon oblivion definitivamente melhor sobremesa cinnamon oblivion melhor,2018
69,69,Excelente atendimento,"A comida é maravilhosa, comemos a costela com molho barbecue, o melhor prato!! O atendimento foi excelente a moça nos explicou tudo e foi super educada, atendimento de primeira.",1,comida maravilhosa comemos costela molho barbecue melhor prato atendimento excelente moça explicou tudo super educada atendimento primeira,excelente atendimento,comida maravilhosa comemos costela molho barbecue melhor prato atendimento excelente moça explicou tudo super educada atendimento primeira excelente atendimento,2018
